hms	stf	rlg	country	region	region_name	weight
0.8648574734929909	7.473145304202585	4.308314057122817	BELGIUM	BE31	PROV. BRABANT WALLON	29.61546259395173
0.5448446027964877	5.730103257077786	3.3344173507854062	HUNGARY	HU211	FEJÉR	29.380517355079206
0.6530372146251707	4.632872956410829	4.604745364212974	BULGARIA	BG341	БУРГАС	29.14961749160949
0.19266395113557963	6.016031635830781	4.9826203721249485	LITHUANIA	LT003	KLAIPĖDOS APSKRITIS	29.001480140047626
0.4861887707868452	5.734354064696285	3.7039260253834794	HUNGARY	HU213	VESZPRÉM	28.77594497377971
0.6555380452086953	8.009336894087301	5.225330165860295	SWITZERLAND	CH07		28.49448359511725
0.9027959212112462	7.761203002503759	2.9654679361859255	SWEDEN	SE121	UPPSALA LÄN	28.39476927664228
0.8949331514553054	8.051683311524227	4.002838672855102	SWEDEN	SE211	JÖNKÖPINGS LÄN	28.11532855520753
0.4938526192252823	5.671464015157324	4.292239980937739	HUNGARY	HU312	HEVES	28.106915056115287
0.5110577747604176	5.345315822384864	3.058389736761953	HUNGARY	HU332	BÉKÉS	28.034040314132326
0.2807059832296989	6.316072999459131	7.127050308561866	KOSOVO	XK1		27.176398169947944
0.9172383596031299	8.00782073394102	3.0746418357004592	SWEDEN	SE231	HALLANDS LÄN	26.875371761008722
0.904882884033609	7.100978219720353	4.942360489347121	IRELAND	IE023	MID-WEST	26.708529529368008
0.8679458539515695	7.287033892207693	4.664492633346509	BELGIUM	BE34	PROV. LUXEMBOURG	26.62392331791973
0.3625270213978229	5.718209399110661	3.4742875382986407	HUNGARY	HU232	SOMOGY	26.584874319820443
