wday,age,school,industry,employment,start,end,n,count
6,40,-1,-1,-1,0.5,4,0.18892350390131255,2
6,40,-1,-1,-1,0.5,5,0.08274586145067032,2
6,40,-1,-1,-1,0.5,5.5,0.09847364102964168,1
6,40,-1,-1,-1,0.5,7,0.042086437903688934,1
6,40,-1,-1,-1,0.5,7.5,0.046978798042979816,1
6,40,-1,-1,-1,0.5,8,0.1989163828683434,4
6,40,-1,-1,-1,0.5,8.5,0.05901979744523918,2
6,40,-1,-1,-1,0.5,9,0.07519156914140995,2
6,40,-1,-1,-1,0.5,9.5,0.04859486720177671,1
6,40,-1,-1,-1,0.5,10,0.048973779183771216,1
6,40,-1,-1,-1,1,3,0.12396907941709343,2
6,40,-1,-1,-1,1,4,0.0628895562356718,1
6,40,-1,-1,-1,1,5,0.055007696830284156,1
6,40,-1,-1,-1,1,5.5,0.23538462236622765,2
6,40,-1,-1,-1,1,6,0.11151512533041842,2
6,40,-1,-1,-1,1,7,0.039063771256424636,1
6,40,-1,-1,-1,1,8,0.24394611766462676,3
6,40,-1,-1,-1,1,8.5,0.0453600007996092,1
6,40,-1,-1,-1,1,9,0.5209365244455058,8
6,40,-1,-1,-1,1,9.5,0.08190348145358387,2
6,40,-1,-1,-1,1,10,0.09816236220317509,2
6,40,-1,-1,-1,1,10.5,0.0605356204374679,1
6,40,-1,-1,-1,1,11,0.0940970347616576,1
6,40,-1,-1,-1,1.5,2,0.03880004425705969,1
6,40,-1,-1,-1,1.5,2.5,0.0494218269561123,1
6,40,-1,-1,-1,1.5,3,0.03650916076648989,1
6,40,-1,-1,-1,1.5,5,0.07877891282371334,1
6,40,-1,-1,-1,1.5,6.5,0.028582842335763314,1
6,40,-1,-1,-1,1.5,7.5,0.078049478445716,1
6,40,-1,-1,-1,1.5,8,0.03230890984807423,1
6,40,-1,-1,-1,1.5,9,0.11502260324267488,2
6,40,-1,-1,-1,1.5,9.5,0.0940970347616576,1
6,40,-1,-1,-1,1.5,10,0.036678739670686716,1
6,40,-1,-1,-1,1.5,10.5,0.04135245185517289,1
6,40,-1,-1,-1,2,3,0.02394656472355596,1
6,40,-1,-1,-1,2,4,0.026730290551619674,1
6,40,-1,-1,-1,2,7,0.0626324816778342,1
6,40,-1,-1,-1,2,9,0.19223499738488867,3
6,40,-1,-1,-1,2,9.5,0.25323122645468676,3
6,40,-1,-1,-1,2.5,3.5,0.08096721595770538,1
6,40,-1,-1,-1,2.5,4,0.03461087344684582,1
6,40,-1,-1,-1,2.5,5,0.03880004425705969,1
6,40,-1,-1,-1,2.5,5.5,0.018179773240609428,1
6,40,-1,-1,-1,2.5,6,0.041844593935663914,1
6,40,-1,-1,-1,2.5,6.5,0.04223023859696733,1
6,40,-1,-1,-1,2.5,7,0.02123167561774386,1
6,40,-1,-1,-1,2.5,9,0.041346638263180246,1
6,40,-1,-1,-1,2.5,11,0.08972042849367352,1
6,40,-1,-1,-1,2.5,11.5,0.17652311947535768,1
6,40,-1,-1,-1,3,3,0.05399893285157651,1
6,40,-1,-1,-1,3,3.5,0.0332963597542568,1
6,40,-1,-1,-1,3,5,0.02394656472355596,1
6,40,-1,-1,-1,3,6,0.1880747121760435,4
6,40,-1,-1,-1,3,8,0.0999280529415868,2
6,40,-1,-1,-1,3,8.5,0.048142975310263576,1
6,40,-1,-1,-1,3,9,0.02219704554530445,1
6,40,-1,-1,-1,3.5,4.5,0.12309469913384423,2
6,40,-1,-1,-1,3.5,5,0.06271987521066205,1
6,40,-1,-1,-1,3.5,6,0.03984988997993615,1
6,40,-1,-1,-1,3.5,7,0.09224515405714172,2
6,40,-1,-1,-1,3.5,11.5,0.03726912197320643,1
6,40,-1,-1,-1,3.5,13,0.05509077940593805,1
6,40,-1,-1,-1,4,5.5,0.08096721595770538,1
6,40,-1,-1,-1,4,7,0.08753212535968148,1
6,40,-1,-1,-1,4.5,6,0.0914723985714351,2
6,40,-1,-1,-1,4.5,6.5,0.11160345983359389,1
6,40,-1,-1,-1,4.5,7.5,0.03984988997993615,1
6,40,-1,-1,-1,5,8,0.10064505775778307,2
6,40,-1,-1,-1,5,11,0.1276510161495355,1
6,40,-1,-1,-1,5.5,10,0.03440054104395028,1
6,40,-1,-1,-1,6,7,0.0628895562356718,1
6,40,-1,-1,-1,6,7.5,0.027963063827810306,1
6,40,-1,-1,-1,6,8,0.10274447931281613,2
6,40,-1,-1,-1,6,9,0.0765906096897213,1
6,40,-1,-1,-1,6.5,8,0.04373129783738539,1
6,40,-1,-1,-1,6.5,9,0.0436802666083007,1
6,40,-1,-1,-1,7,9,0.13859253181949568,1
6,40,-1,-1,-1,7,10,0.025136119012850254,1
6,40,-1,-1,-1,7,13,0.08461438784769211,1
6,40,-1,-1,-1,7.5,10.5,0.05399893285157651,1
6,40,-1,-1,-1,8,8,0.041844593935663914,1
6,40,-1,-1,-1,8,8.5,0.05650482441940481,1
6,40,-1,-1,-1,8,9.5,0.15166923321204215,2
6,40,-1,-1,-1,8,10,0.09920307540763902,1
6,40,-1,-1,-1,8,12,0.035852166516571464,1
6,40,-1,-1,-1,8,14,0.038859799521305236,1
6,40,-1,-1,-1,8.5,10.5,0.02394656472355596,1
6,40,-1,-1,-1,9,10,0.12172415758668123,2
6,40,-1,-1,-1,9,11,0.036936813553622175,1
6,40,-1,-1,-1,9,19.5,0.03794376853507239,1
6,40,-1,-1,-1,9.5,10,0.028582842335763314,1
6,40,-1,-1,-1,9.5,11,0.04540703472830247,1
6,40,-1,-1,-1,9.5,11.5,0.03726912197320643,1
6,40,-1,-1,-1,9.5,15,0.11889780361356736,1
6,40,-1,-1,-1,10.5,11,0.0460741899991064,1
6,40,-1,-1,-1,10.5,12,0.09336760038366025,1
6,40,-1,-1,-1,10.5,13,0.013048866176682078,1
6,40,-1,-1,-1,11,11.5,0.2997975293569091,1
6,40,-1,-1,-1,11,12,0.038541153407620876,1
6,40,-1,-1,-1,11,12.5,0.10066194416363371,1
6,40,-1,-1,-1,11,15,0.20351219146125946,1
6,40,-1,-1,-1,11.5,14.5,0.07513174093372661,1
6,40,-1,-1,-1,12,12.5,0.06845558549476212,1
6,40,-1,-1,-1,12,13,0.09160547657935694,2
6,40,-1,-1,-1,12,14,0.147380582141357,2
6,40,-1,-1,-1,12,14.5,0.09920307540763902,1
6,40,-1,-1,-1,12,15,0.1276510161495355,1
6,40,-1,-1,-1,12,16,0.15053685198929528,2
6,40,-1,-1,-1,12.5,13,0.0502353067631425,1
6,40,-1,-1,-1,12.5,13.5,0.07367287217773191,1
6,40,-1,-1,-1,12.5,14,0.0357484920084267,1
6,40,-1,-1,-1,12.5,14.5,0.09948568746305031,2
6,40,-1,-1,-1,12.5,15,0.0332963597542568,1
6,40,-1,-1,-1,13,13.5,0.029257955735631197,1
6,40,-1,-1,-1,13,14,0.4515787453346614,3
6,40,-1,-1,-1,13,15,0.056255788228412734,1
6,40,-1,-1,-1,13,16.5,0.15828726002542404,1
6,40,-1,-1,-1,13.5,14.5,0.048673813884507366,1
6,40,-1,-1,-1,13.5,15.5,0.1193186945440156,3
6,40,-1,-1,-1,14,15,0.15464749189437396,3
6,40,-1,-1,-1,14,15.5,0.1290044378718469,3
6,40,-1,-1,-1,14,16,0.05089362858362889,1
6,40,-1,-1,-1,14,21,0.012483175227857576,1
6,40,-1,-1,-1,14.5,15,0.04946364542900289,1
6,40,-1,-1,-1,14.5,15.5,0.04773522149296306,2
6,40,-1,-1,-1,14.5,16.5,0.10417026092542486,2
6,40,-1,-1,-1,15,15.5,0.03984988997993615,1
6,40,-1,-1,-1,15,16,0.04485890126495637,1
6,40,-1,-1,-1,15,18,0.12619214739354082,1
6,40,-1,-1,-1,15,21.5,0.08315551909169741,1
6,40,-1,-1,-1,15.5,16,0.018596214621351893,1
6,40,-1,-1,-1,15.5,17,0.30571204589008766,3
6,40,-1,-1,-1,16,17.5,0.048973779183771216,1
6,40,-1,-1,-1,17,17.5,0.05911040778367401,1
6,40,-1,-1,-1,17,18,0.10649741918761248,1
6,40,-1,-1,-1,17.5,18,0.03710976973898913,1
6,40,-1,-1,-1,18,19,0.04686628279017372,1
6,40,-1,-1,-1,18,21,0.22831296031316922,1
6,40,-1,-1,-1,18.5,20.5,0.044817877875537794,1
6,40,-1,-1,-1,19,4,0.07367287217773191,1
6,40,-1,-1,-1,19,6,0.01887976035276702,1
6,40,-1,-1,-1,19,8,0.15974612878141872,1
6,40,-1,-1,-1,19,21,0.046978798042979816,1
6,40,-1,-1,-1,19,22.5,0.08461438784769211,1
6,40,-1,-1,-1,19.5,5,0.03907515772706517,1
6,40,-1,-1,-1,19.5,23,0.06271987521066205,1
6,40,-1,-1,-1,20,1,0.06402092354463323,1
6,40,-1,-1,-1,20,6,0.24332012437577322,3
6,40,-1,-1,-1,20,7,0.03520305745227918,1
6,40,-1,-1,-1,20,7.5,0.18999465640237032,2
6,40,-1,-1,-1,20,8,0.17790997117521268,3
6,40,-1,-1,-1,20,8.5,0.042520728543661,1
6,40,-1,-1,-1,20,9,0.029997120768231026,1
6,40,-1,-1,-1,20,11,0.03416526198532724,1
6,40,-1,-1,-1,20,20.5,0.07877891282371334,1
6,40,-1,-1,-1,20,21,0.05255411300170205,1
6,40,-1,-1,-1,20,21.5,0.04824520553833991,1
6,40,-1,-1,-1,20.5,3,0.0926240003900422,2
6,40,-1,-1,-1,20.5,3.5,0.13859253181949568,1
6,40,-1,-1,-1,20.5,4.5,0.05523525847318799,1
6,40,-1,-1,-1,20.5,5.5,0.027963063827810306,1
6,40,-1,-1,-1,20.5,6.5,0.05068886176503747,1
6,40,-1,-1,-1,20.5,7,0.03086734327552564,1
6,40,-1,-1,-1,20.5,8,0.10649741918761248,1
6,40,-1,-1,-1,20.5,21.5,0.08753212535968148,1
6,40,-1,-1,-1,20.5,22,0.05399893285157651,1
6,40,-1,-1,-1,20.5,23,0.15828726002542404,1
6,40,-1,-1,-1,21,0,0.028582842335763314,1
6,40,-1,-1,-1,21,1,0.3012563981129038,2
6,40,-1,-1,-1,21,3,0.06400543035844458,1
6,40,-1,-1,-1,21,4,0.5033097208181686,2
6,40,-1,-1,-1,21,4.5,0.11811428897078528,2
6,40,-1,-1,-1,21,5,0.10397742765325749,2
6,40,-1,-1,-1,21,5.5,0.16825041454155149,3
6,40,-1,-1,-1,21,6,0.24663550574458407,6
6,40,-1,-1,-1,21,6.5,0.25263057371612485,5
6,40,-1,-1,-1,21,7,0.12791046866344538,2
6,40,-1,-1,-1,21,7.5,0.532502691245064,9
6,40,-1,-1,-1,21,8,0.07569059708242927,2
6,40,-1,-1,-1,21,8.5,0.11404384819427804,2
6,40,-1,-1,-1,21,9,0.07294343779973457,1
6,40,-1,-1,-1,21,22,0.06195463289904882,1
6,40,-1,-1,-1,21,23,0.0566127880016922,1
6,40,-1,-1,-1,21,23.5,0.03461087344684582,1
6,40,-1,-1,-1,21.5,1,0.0628895562356718,1
6,40,-1,-1,-1,21.5,3.5,0.04809094475608103,1
6,40,-1,-1,-1,21.5,4.5,0.012483175227857576,1
6,40,-1,-1,-1,21.5,5,0.10649741918761248,1
6,40,-1,-1,-1,21.5,5.5,0.03163385480295659,1
6,40,-1,-1,-1,21.5,6,0.2212103410651086,3
6,40,-1,-1,-1,21.5,6.5,0.09933834171869485,3
6,40,-1,-1,-1,21.5,7,0.10782263368252672,3
6,40,-1,-1,-1,21.5,7.5,0.15480903243172525,3
6,40,-1,-1,-1,21.5,8,0.08625878094338664,2
6,40,-1,-1,-1,21.5,8.5,0.07082367961424295,2
6,40,-1,-1,-1,21.5,9,0.09969102324045656,2
6,40,-1,-1,-1,21.5,10,0.07690981746787671,2
6,40,-1,-1,-1,21.5,23,0.06765676002438589,2
6,40,-1,-1,-1,22,0,0.04079102809745967,1
6,40,-1,-1,-1,22,1,0.22770924395021971,3
6,40,-1,-1,-1,22,2,0.041844593935663914,1
6,40,-1,-1,-1,22,4,0.2745277487886346,4
6,40,-1,-1,-1,22,5,0.1881186387142865,3
6,40,-1,-1,-1,22,5.5,0.12057353321014065,2
6,40,-1,-1,-1,22,6,0.4996228531093312,8
6,40,-1,-1,-1,22,6.5,0.23110530805558085,6
6,40,-1,-1,-1,22,7,1.1591086539157174,24
6,40,-1,-1,-1,22,7.5,0.35587127264760504,7
6,40,-1,-1,-1,22,8,0.9139952078272939,14
6,40,-1,-1,-1,22,8.5,0.32259004865669166,7
6,40,-1,-1,-1,22,9,0.7059137227127587,7
6,40,-1,-1,-1,22,9.5,0.12473327863754612,1
6,40,-1,-1,-1,22,10.5,0.05627042797637914,1
6,40,-1,-1,-1,22,20.5,0.021417221840475047,1
6,40,-1,-1,-1,22,22.5,0.032501232516177016,1
6,40,-1,-1,-1,22.5,1.5,0.04223023859696733,1
6,40,-1,-1,-1,22.5,2,0.06195463289904882,1
6,40,-1,-1,-1,22.5,2.5,0.030290521158092897,1
6,40,-1,-1,-1,22.5,3,0.07367287217773191,1
6,40,-1,-1,-1,22.5,5,0.2729813041412176,5
6,40,-1,-1,-1,22.5,5.5,0.18831625707597355,3
6,40,-1,-1,-1,22.5,6,0.32964454711883584,4
6,40,-1,-1,-1,22.5,6.5,0.548241025739485,7
6,40,-1,-1,-1,22.5,7,0.6354564379865838,12
6,40,-1,-1,-1,22.5,7.5,0.43121484132470206,8
6,40,-1,-1,-1,22.5,8,0.39399048473927334,7
6,40,-1,-1,-1,22.5,8.5,0.2832546870983073,5
6,40,-1,-1,-1,22.5,9,0.28975325444360456,4
6,40,-1,-1,-1,22.5,9.5,0.02478019880245023,1
6,40,-1,-1,-1,22.5,23,0.043270980978806384,1
6,40,-1,-1,-1,22.5,23.5,0.04348790746847902,1
6,40,-1,-1,-1,23,0,0.03984988997993615,1
6,40,-1,-1,-1,23,0.5,0.09847364102964168,1
6,40,-1,-1,-1,23,1,0.055007696830284156,1
6,40,-1,-1,-1,23,2.5,0.08033798398021352,2
6,40,-1,-1,-1,23,3.5,0.05509077940593805,1
6,40,-1,-1,-1,23,4,0.04360816931437944,1
6,40,-1,-1,-1,23,5,0.21445370713121964,1
6,40,-1,-1,-1,23,5.5,0.13875473614213096,3
6,40,-1,-1,-1,23,6,0.2528834029658825,6
6,40,-1,-1,-1,23,6.5,0.3638236391799699,8
6,40,-1,-1,-1,23,7,0.5744624263972947,11
6,40,-1,-1,-1,23,7.5,0.6256955264460998,14
6,40,-1,-1,-1,23,8,1.1781536822155072,18
6,40,-1,-1,-1,23,8.5,0.21401194708321689,5
6,40,-1,-1,-1,23,9,0.49550477297359696,10
6,40,-1,-1,-1,23,9.5,0.0366557989594987,1
6,40,-1,-1,-1,23,10,0.6107856762238645,4
6,40,-1,-1,-1,23,11,0.027740929176678777,1
6,40,-1,-1,-1,23.5,0.5,0.0494218269561123,1
6,40,-1,-1,-1,23.5,1,0.03880004425705969,1
6,40,-1,-1,-1,23.5,3,0.03188690288302765,1
6,40,-1,-1,-1,23.5,4.5,0.035221256840010214,1
6,40,-1,-1,-1,23.5,5,0.02363204720845107,1
6,40,-1,-1,-1,23.5,5.5,0.04560851179784912,1
6,40,-1,-1,-1,23.5,6,0.14065559836512936,3
6,40,-1,-1,-1,23.5,6.5,0.2220653767486533,5
6,40,-1,-1,-1,23.5,7,0.21129794059300216,6
6,40,-1,-1,-1,23.5,7.5,0.4686680433575399,9
6,40,-1,-1,-1,23.5,8,0.1374718580185157,3
6,40,-1,-1,-1,23.5,8.5,0.1856834366320299,4
6,40,-1,-1,-1,23.5,9,0.23965586913265377,3
6,40,-1,-1,-1,23.5,9.5,0.13576551406109783,3
6,40,-1,-1,-1,23.5,12,0.137133663063501,1
6,40,-1,-1,0,0,3,0.08315551909169741,1
6,40,-1,-1,0,0,4,0.07367287217773191,1
6,40,-1,-1,0,0,5,0.2927364222193003,3
6,40,-1,-1,0,0,6,0.06557706237493388,1
6,40,-1,-1,0,0,7,0.06856047815831814,1
6,40,-1,-1,0,0,7.5,0.04565019897255167,1
6,40,-1,-1,0,0,8,0.19073878158874052,4
6,40,-1,-1,0,0,8.5,0.23663175091097727,3
6,40,-1,-1,0,0,9,0.02681052833319938,1
6,40,-1,-1,0,0,9.5,0.07950834720171068,1
6,40,-1,-1,0,0,12,0.036787636928977935,1
6,40,-1,-1,0,0.5,3.5,0.05721405346513163,1
6,40,-1,-1,0,0.5,6,0.01716504978303354,1
6,40,-1,-1,0,0.5,6.5,0.06615098863788597,1
6,40,-1,-1,0,0.5,7,0.33628320963077124,3
6,40,-1,-1,0,0.5,8,0.09083752077185756,2
6,40,-1,-1,0,0.5,9,0.08388495346969475,1
6,40,-1,-1,0,0.5,9.5,0.09190873162766557,1
6,40,-1,-1,0,0.5,10,0.045775508504347834,1
6,40,-1,-1,0,1,3,0.17506425071936296,1
6,40,-1,-1,0,1,4,0.04444071653605049,1
6,40,-1,-1,0,1,5,0.05787923196877119,1
6,40,-1,-1,0,1,6,0.04373870889066584,1
6,40,-1,-1,0,1,8,0.017207947818803564,1
6,40,-1,-1,0,1,9.5,0.04430032230131734,1
6,40,-1,-1,0,1.5,7,0.04402076657594986,1
6,40,-1,-1,0,1.5,7.5,0.043068497289818104,1
6,40,-1,-1,0,1.5,8.5,0.09117929724966822,1
6,40,-1,-1,0,2,4,0.053746402669913824,1
6,40,-1,-1,0,2,5,0.034653377588051724,1
6,40,-1,-1,0,2,7,0.09920307540763902,1
6,40,-1,-1,0,2,8,0.05442456510548174,1
6,40,-1,-1,0,2,8.5,0.15682839126942932,1
6,40,-1,-1,0,2.5,6.5,0.057454555273901135,1
6,40,-1,-1,0,2.5,10,0.025040264041237624,1
6,40,-1,-1,0,3,8,0.09701477227364698,1
6,40,-1,-1,0,3,9,0.10576798480961513,1
6,40,-1,-1,0,3.5,5,0.17506425071936296,1
6,40,-1,-1,0,3.5,7,0.05721405346513163,1
6,40,-1,-1,0,3.5,8.5,0.1493200533259828,2
6,40,-1,-1,0,4,7.5,0.02512048723412977,1
6,40,-1,-1,0,4,9,0.02681052833319938,1
6,40,-1,-1,0,4.5,12,0.05967033620091233,1
6,40,-1,-1,0,5,7.5,0.03649980941776396,1
6,40,-1,-1,0,5,10.5,0.02512048723412977,1
6,40,-1,-1,0,5.5,8,0.078049478445716,1
6,40,-1,-1,0,5.5,9,0.044678410022464705,1
6,40,-1,-1,0,6.5,9.5,0.07191128086052455,1
6,40,-1,-1,0,7,9,0.05109497435498749,1
6,40,-1,-1,0,8.5,11,0.06255597130592605,1
6,40,-1,-1,0,9,11,0.04980453199687239,1
6,40,-1,-1,0,12,19,0.05813683171936095,1
6,40,-1,-1,0,12.5,15,0.09847364102964168,1
6,40,-1,-1,0,13,14,0.2246657884231825,1
6,40,-1,-1,0,13,18,0.05175599508267247,1
6,40,-1,-1,0,13,20,0.08315551909169741,1
6,40,-1,-1,0,13.5,15,0.16485216942740014,1
6,40,-1,-1,0,14,16,0.08600631641081798,2
6,40,-1,-1,0,14,16.5,0.23341900095915064,2
6,40,-1,-1,0,14,17,0.09190873162766557,1
6,40,-1,-1,0,15,18,0.05711181594271152,1
6,40,-1,-1,0,16,17,0.016359229036972314,1
6,40,-1,-1,0,16.5,17.5,0.04253568194840994,1
6,40,-1,-1,0,16.5,19.5,0.0708628502403414,1
6,40,-1,-1,0,17.5,19.5,0.04402076657594986,1
6,40,-1,-1,0,18,6,0.0955559035176523,1
6,40,-1,-1,0,18,19,0.03362229291737735,1
6,40,-1,-1,0,18,19.5,0.0403757902834409,1
6,40,-1,-1,0,19,20,0.17506425071936296,1
6,40,-1,-1,0,19.5,4,0.09701477227364698,1
6,40,-1,-1,0,20,0,0.04373870889066584,1
6,40,-1,-1,0,20,2,0.15682839126942932,1
6,40,-1,-1,0,20,6,0.11753335284346064,3
6,40,-1,-1,0,20,7.5,0.07513174093372661,1
6,40,-1,-1,0,20.5,4.5,0.04047435875093968,1
6,40,-1,-1,0,20.5,7,0.027735859607751694,1
6,40,-1,-1,0,20.5,9,0.09847364102964168,1
6,40,-1,-1,0,21,0,0.07367287217773191,1
6,40,-1,-1,0,21,5.5,0.025084438587169144,1
6,40,-1,-1,0,21,6,0.3451774437150376,5
6,40,-1,-1,0,21,6.5,0.03713033249410487,1
6,40,-1,-1,0,21,7,0.23779560722713472,1
6,40,-1,-1,0,21,8,0.09783726788958923,2
6,40,-1,-1,0,21,9,0.1107817520067799,2
6,40,-1,-1,0,21.5,0,0.06255597130592605,1
6,40,-1,-1,0,21.5,3.5,0.06616453423428538,1
6,40,-1,-1,0,21.5,5,0.05541396989579734,1
6,40,-1,-1,0,21.5,5.5,0.0403757902834409,1
6,40,-1,-1,0,21.5,6,0.033072386928492715,1
6,40,-1,-1,0,21.5,6.5,0.04237991853133239,1
6,40,-1,-1,0,21.5,7,0.043826189955619065,1
6,40,-1,-1,0,21.5,8,0.018104189250361342,1
6,40,-1,-1,0,21.5,9.5,0.06332388334736276,1
6,40,-1,-1,0,21.5,10,0.030373793386685076,1
6,40,-1,-1,0,21.5,22.5,0.09482646913965495,1
6,40,-1,-1,0,22,0,0.08388495346969475,1
6,40,-1,-1,0,22,1.5,0.053746402669913824,1
6,40,-1,-1,0,22,2,0.057454555273901135,1
6,40,-1,-1,0,22,3,0.028263911742671535,1
6,40,-1,-1,0,22,4.5,0.04646707064943956,1
6,40,-1,-1,0,22,5,0.137133663063501,1
6,40,-1,-1,0,22,6,0.16690046492687935,3
6,40,-1,-1,0,22,6.5,0.08444180367385794,2
6,40,-1,-1,0,22,7,0.0765906096897213,1
6,40,-1,-1,0,22,7.5,0.1359503016720759,2
6,40,-1,-1,0,22,8,0.379978261873914,7
6,40,-1,-1,0,22,11,0.03362229291737735,1
6,40,-1,-1,0,22,22,0.053746402669913824,1
6,40,-1,-1,0,22,23.5,0.0708628502403414,1
6,40,-1,-1,0,22.5,4,0.11236098472948793,2
6,40,-1,-1,0,22.5,6,0.0813829424927574,2
6,40,-1,-1,0,22.5,6.5,0.2720075748956851,2
6,40,-1,-1,0,22.5,7,0.16690152990107124,3
6,40,-1,-1,0,22.5,7.5,0.13630674707522808,2
6,40,-1,-1,0,22.5,8,0.06870303151881016,2
6,40,-1,-1,0,22.5,9.5,0.12254497550355409,1
6,40,-1,-1,0,23,0,0.05721405346513163,1
6,40,-1,-1,0,23,4,0.041172383684620464,1
6,40,-1,-1,0,23,6.5,0.07367287217773191,1
6,40,-1,-1,0,23,7,0.33725349594603954,5
6,40,-1,-1,0,23,7.5,0.15906582180877948,3
6,40,-1,-1,0,23,8,0.1901904730611437,4
6,40,-1,-1,0,23,8.5,0.05813683171936095,1
6,40,-1,-1,0,23,9,0.3821389559166988,6
6,40,-1,-1,0,23.5,1.5,0.034653377588051724,1
6,40,-1,-1,0,23.5,2.5,0.06900211420247664,1
6,40,-1,-1,0,23.5,4,0.02987333575428488,1
6,40,-1,-1,0,23.5,4.5,0.025281466107010004,1
6,40,-1,-1,0,23.5,5.5,0.09951815458721497,2
6,40,-1,-1,0,23.5,6,0.12529512546719856,3
6,40,-1,-1,0,23.5,6.5,0.056802696242003806,1
6,40,-1,-1,0,23.5,7,0.25989974471571364,3
6,40,-1,-1,0,23.5,7.5,0.0658109263308636,2
6,40,-1,-1,0,23.5,8,0.18647663816335178,3
6,40,-1,-1,0,23.5,9,0.22268047958224332,2
6,40,-1,-1,0,23.5,9.5,0.014414797698576128,1
6,40,-1,1,1,0,3.5,0.04811669378962433,1
6,40,-1,1,1,1,4,0.03881375032902226,1
6,40,-1,1,1,1.5,7.5,0.038945471589001024,1
6,40,-1,1,1,2,4,0.03916629325825216,1
6,40,-1,1,1,2,5.5,0.08899099411567618,1
6,40,-1,1,1,5,5,0.0765906096897213,1
6,40,-1,1,1,7.5,10,0.04612828485257869,1
6,40,-1,1,1,11.5,16,0.3369986826347737,1
6,40,-1,1,1,13,14,0.052737368800486316,1
6,40,-1,1,1,13.5,14.5,0.037948064903558794,1
6,40,-1,1,1,15,18,0.022082918242522984,1
6,40,-1,1,1,15.5,16,0.07367287217773191,1
6,40,-1,1,1,19.5,1,0.03366288594051291,1
6,40,-1,1,1,19.5,6,0.06250804746729162,1
6,40,-1,1,1,20,1.5,0.0765906096897213,1
6,40,-1,1,1,20,3.5,0.04256030035866735,1
6,40,-1,1,1,20.5,5.5,0.06444330981555638,1
6,40,-1,1,1,21,1,0.03916629325825216,1
6,40,-1,1,1,21,5,0.18892350390131255,1
6,40,-1,1,1,21,5.5,0.04995858853750543,1
6,40,-1,1,1,21,6.5,0.026171055097040447,1
6,40,-1,1,1,21.5,4,0.07367287217773191,1
6,40,-1,1,1,21.5,4.5,0.06750308278962941,1
6,40,-1,1,1,21.5,5,0.052737368800486316,1
6,40,-1,1,1,21.5,7,0.04168256467727936,1
6,40,-1,1,1,22,4.5,0.05358745891894821,1
6,40,-1,1,1,22,5.5,0.028414583707790667,1
6,40,-1,1,1,22,6,0.09920307540763902,1
6,40,-1,1,1,22,8,0.022082918242522984,1
6,40,-1,1,1,22.5,1,0.038945471589001024,1
6,40,-1,1,1,22.5,6,0.037948064903558794,1
6,40,-1,1,1,22.5,6.5,0.040743884753609703,1
6,40,-1,1,1,22.5,7,0.05035541542782355,1
6,40,-1,1,1,22.5,7.5,0.054440437597546965,2
6,40,-1,1,1,23,4,0.07294832501006715,2
6,40,-1,1,1,23,6,0.10874034966217273,2
6,40,-1,1,1,23,7,0.04840430247052491,1
6,40,-1,1,1,23,8,0.0824723308532651,2
6,40,-1,1,1,23,9,0.06605173450207187,1
6,40,-1,1,1,23,9.5,0.050256905315075005,1
6,40,-1,1,1,23.5,6,0.05158599310653641,1
6,40,-1,1,1,23.5,8,0.12612970051644046,2
6,40,-1,1,1,23.5,8.5,0.056959028617896194,1
6,40,-1,1,1,23.5,9,0.08826155973767884,1
6,40,-1,2,1,3,9,0.07440230655572927,1
6,40,-1,2,1,7.5,8,0.04839904324865955,1
6,40,-1,2,1,20.5,2,0.07440230655572927,1
6,40,-1,2,1,20.5,21,0.06779272659244459,1
6,40,-1,2,1,21,7.5,0.11889780361356736,1
6,40,-1,2,1,21.5,8,0.1295706029530171,2
6,40,-1,2,1,22,2.5,0.06779272659244459,1
6,40,-1,2,1,22,4,0.07950834720171068,1
6,40,-1,2,1,22,7.5,0.0651136745976235,1
6,40,-1,2,1,22,9,0.04210969956600327,1
6,40,-1,2,1,22.5,8.5,0.05515857303702913,1
6,40,-1,2,1,22.5,9,0.04839904324865955,1
6,40,-1,2,1,23,8,0.04484299959551603,1
6,40,-1,3,1,0,2,0.04050023908267103,1
6,40,-1,3,1,0,3,0.04728935472941218,1
6,40,-1,3,1,0,4,0.059413422118637885,1
6,40,-1,3,1,0,7,0.08246896086643875,2
6,40,-1,3,1,0,7.5,0.23779560722713472,1
6,40,-1,3,1,0,8,0.03599868800007979,1
6,40,-1,3,1,0,8.5,0.12619214739354082,1
6,40,-1,3,1,0,9,0.039943819244790874,1
6,40,-1,3,1,0,9.5,0.0373527224472687,1
6,40,-1,3,1,0.5,6,0.06616631405416769,1
6,40,-1,3,1,0.5,6.5,0.03563600593299573,1
6,40,-1,3,1,0.5,7.5,0.05348469620377594,1
6,40,-1,3,1,0.5,8.5,0.098761884318451107,2
6,40,-1,3,1,1,7,0.09190873162766557,1
6,40,-1,3,1,1,7.5,0.09920307540763902,1
6,40,-1,3,1,1,8,0.044568593676857206,1
6,40,-1,3,1,1,9,0.11363281921662031,2
6,40,-1,3,1,1.5,6,0.01951758506723168,1
6,40,-1,3,1,1.5,7,0.06745979085929527,1
6,40,-1,3,1,2,7.5,0.12351635597038937,2
6,40,-1,3,1,2,8,0.02960257700751604,1
6,40,-1,3,1,2,9,0.03568778118514598,1
6,40,-1,3,1,2,10,0.10484605269926428,2
6,40,-1,3,1,2,12,0.04011792793647506,1
